text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
"Die Beschäftigten und ihre Familien brauchen Verlässlichkeit im Alltag,","Employees and their families need reliability in everyday life,",701,,False,False,False,False,False,True,False,False,False,63,9,"But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works.",476,"Employees and their families need reliability in everyday life, </s> </s> But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works. </s>"
Erleichterungen wie zum Beispiel eine Termingarantie beim Arzt,relief such as guaranteed appointments with the doctor,504,,False,False,False,False,False,False,False,False,True,54,8,"But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works.",476,"relief such as guaranteed appointments with the doctor </s> </s> But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works. </s>"
"und eben einen Staat, der einfach funktioniert.",and a state that simply works.,303,,True,False,False,False,False,False,True,True,False,30,6,"But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works.",476,"and a state that simply works. </s> </s> But it is also part of our respect to cushion the effects of inflation, to provide affordable housing and a reliable system of education, care and nursing. Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works. </s>"
6.Wir kämpfen für ein bezahlbares Zuhause.,6 We are fighting for an affordable home.,H,,True,False,False,False,False,False,True,True,False,41,8,"Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works. 6 We are fighting for an affordable home.",477,"6 We are fighting for an affordable home. </s> </s> Employees and their families need reliability in everyday life, relief such as guaranteed appointments with the doctor and a state that simply works. 6 We are fighting for an affordable home. </s>"
Wohnen ist ein Menschenrecht!,Housing is a human right!,201.2,,False,False,True,False,False,False,True,True,False,25,5,6 We are fighting for an affordable home. Housing is a human right!,478,Housing is a human right! </s> </s> 6 We are fighting for an affordable home. Housing is a human right! </s>
"Wer wohnt, hat eine kleine Heimat für sich und die Familie.",People who live have a small home for themselves and their families.,503,,True,False,False,False,False,False,True,True,False,68,12,Housing is a human right! People who live have a small home for themselves and their families.,479,People who live have a small home for themselves and their families. </s> </s> Housing is a human right! People who live have a small home for themselves and their families. </s>
Wohnen definiert die Lebensqualität eines jeden von uns.,Housing defines the quality of life of each and every one of us.,503,,True,False,False,False,False,False,True,True,False,64,13,People who live have a small home for themselves and their families. Housing defines the quality of life of each and every one of us.,480,Housing defines the quality of life of each and every one of us. </s> </s> People who live have a small home for themselves and their families. Housing defines the quality of life of each and every one of us. </s>
Und wir stehen dafür ein!,And we stand up for it!,503,,False,False,True,False,False,False,True,True,False,23,6,Housing defines the quality of life of each and every one of us. And we stand up for it!,481,And we stand up for it! </s> </s> Housing defines the quality of life of each and every one of us. And we stand up for it! </s>
"Jeder Mensch hat ein Anrecht darauf, nicht nur ein Dach über dem Kopf, sondern Sicherheit und Geborgenheit in einem bezahlbaren Zuhause zu finden.","Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home.",504,,True,False,False,False,False,False,True,True,False,123,24,"And we stand up for it! Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home.",482,"Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home. </s> </s> And we stand up for it! Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home. </s>"
"Deshalb ist Wohnen für uns ein öffentliches Gut, das nicht allein dem privaten Markt überlassen bleiben darf.","For us, housing is therefore a public good that must not be left to the private market alone.",403,,True,False,False,False,False,False,True,True,False,93,18,"Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home. For us, housing is therefore a public good that must not be left to the private market alone.",483,"For us, housing is therefore a public good that must not be left to the private market alone. </s> </s> Everyone has the right not only to have a roof over their head, but also to find safety and security in an affordable home. For us, housing is therefore a public good that must not be left to the private market alone. </s>"
Das ist eine öffentliche Angelegenheit.,It is a public matter.,403,,True,False,False,False,False,False,True,True,False,22,5,"For us, housing is therefore a public good that must not be left to the private market alone. It is a public matter.",484,"It is a public matter. </s> </s> For us, housing is therefore a public good that must not be left to the private market alone. It is a public matter. </s>"
"Wir wollen den akuten Wohnraummangel mit einer Investitions-, Steuer- und Entbürokratisierungsoffensive überwinden und Planungs- und Genehmigungsverfahren beschleunigen.","We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures.",403,,True,False,False,False,False,False,True,True,False,153,23,"It is a public matter. We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures.",485,"We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures. </s> </s> It is a public matter. We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures. </s>"
Wohnungslosigkeit wollen wir 2030 überwunden haben.,We want to have overcome homelessness by 2030.,504,,True,False,False,False,False,False,True,True,False,46,8,"We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures. We want to have overcome homelessness by 2030.",486,"We want to have overcome homelessness by 2030. </s> </s> We want to overcome the acute housing shortage with an investment, tax and bureaucracy reduction offensive and speed up planning and approval procedures. We want to have overcome homelessness by 2030. </s>"
Die Schaffung und der Erhalt von bezahlbarem Wohnraum ist eine staatliche Daueraufgabe.,Creating and maintaining affordable housing is a permanent task for the state.,403,,True,False,False,False,False,False,True,True,False,78,12,We want to have overcome homelessness by 2030. Creating and maintaining affordable housing is a permanent task for the state.,487,Creating and maintaining affordable housing is a permanent task for the state. </s> </s> We want to have overcome homelessness by 2030. Creating and maintaining affordable housing is a permanent task for the state. </s>
"Wir stärken gleichzeitig den privaten Wohnungsbau, in dem wir unter anderem durch einen weiteren Bürokratieabbau gute Rahmenbedingungen für private Investitionen setzen.","At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy.",402,,True,False,False,False,False,False,True,True,False,174,24,"Creating and maintaining affordable housing is a permanent task for the state. At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy.",488,"At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy. </s> </s> Creating and maintaining affordable housing is a permanent task for the state. At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy. </s>"
Mieterinnen und Mieter wollen wir vor Mietwucher und Überforderung schützen.,We want to protect tenants from usurious rents and excessive demands.,403,,True,False,False,False,False,False,True,True,False,69,11,"At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy. We want to protect tenants from usurious rents and excessive demands.",489,"We want to protect tenants from usurious rents and excessive demands. </s> </s> At the same time, we are strengthening private housing construction by creating good framework conditions for private investment, for example by further reducing bureaucracy. We want to protect tenants from usurious rents and excessive demands. </s>"
Wir wollen die Mietpreisentwicklung bremsen.,We want to put the brakes on rent increases.,412,,True,False,False,False,False,False,True,True,False,44,9,We want to protect tenants from usurious rents and excessive demands. We want to put the brakes on rent increases.,490,We want to put the brakes on rent increases. </s> </s> We want to protect tenants from usurious rents and excessive demands. We want to put the brakes on rent increases. </s>
Ende 2025 laufen die Mietpreisbremsen aus.,The rent controls will expire at the end of 2025.,412,,True,False,False,False,False,False,True,True,False,49,10,We want to put the brakes on rent increases. The rent controls will expire at the end of 2025.,491,The rent controls will expire at the end of 2025. </s> </s> We want to put the brakes on rent increases. The rent controls will expire at the end of 2025. </s>
"Die Mietpreisbremse ist ein sehr gutes Instrument, um die steigenden Mieten einzudämmen.",The rent freeze is a very good instrument for curbing rising rents.,412,,True,False,False,False,False,False,True,True,False,67,12,The rent controls will expire at the end of 2025. The rent freeze is a very good instrument for curbing rising rents.,492,The rent freeze is a very good instrument for curbing rising rents. </s> </s> The rent controls will expire at the end of 2025. The rent freeze is a very good instrument for curbing rising rents. </s>
Und wir wollen langfristig für stabile und bezahlbare Mieten in angespannten Wohnungsmärkten sorgen.,And we want to ensure stable and affordable rents in tight housing markets in the long term.,412,,True,False,False,False,False,False,True,True,False,92,17,The rent freeze is a very good instrument for curbing rising rents. And we want to ensure stable and affordable rents in tight housing markets in the long term.,493,And we want to ensure stable and affordable rents in tight housing markets in the long term. </s> </s> The rent freeze is a very good instrument for curbing rising rents. And we want to ensure stable and affordable rents in tight housing markets in the long term. </s>
In Ballungsgebieten soll Kurzzeitvermietung auf ein Mindestmaß reduziert werden.,"In conurbations, short-term rentals are to be reduced to a minimum.",403,,True,False,False,False,False,False,True,True,False,67,11,"And we want to ensure stable and affordable rents in tight housing markets in the long term. In conurbations, short-term rentals are to be reduced to a minimum.",494,"In conurbations, short-term rentals are to be reduced to a minimum. </s> </s> And we want to ensure stable and affordable rents in tight housing markets in the long term. In conurbations, short-term rentals are to be reduced to a minimum. </s>"
"Die Mietpreisbremse soll unbefristet und auch für Immobilien, die bis 2019 bezogen wurden, gelten, um langfristig für stabile und bezahlbare Mieten in angespannten Wohnungsmärkten zu sorgen.",The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term.,412,,True,False,False,False,False,False,True,True,False,170,30,"In conurbations, short-term rentals are to be reduced to a minimum. The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term.",495,"The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term. </s> </s> In conurbations, short-term rentals are to be reduced to a minimum. The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term. </s>"
"Wir werden dafür sorgen, dass die Mietpreisbremse nicht durch zum Beispiel (teil-)möblierte und befristete Wohnungsangebote umgangen werden kann.","We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example.",412,,True,False,False,False,False,False,True,True,False,131,19,"The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term. We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example.",496,"We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example. </s> </s> The rent freeze is to apply indefinitely and also to properties occupied by 2019 in order to ensure stable and affordable rents in tight housing markets in the long term. We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example. </s>"
"Auch Indexmietverträge werden in Zukunft durch die Kappungsgrenzen normaler Mietverträge, wie der ortsüblichen Vergleichsmiete, gedeckelt.","Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent.",412,,True,False,False,False,False,False,True,True,False,136,22,"We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example. Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent.",497,"Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent. </s> </s> We will ensure that the rent freeze cannot be circumvented by offering (partially) furnished and temporary apartments, for example. Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent. </s>"
Zweckentfremdung und Leerstand von Wohnraum durch Kurzzeitvermietung sind zu unterbinden.,Misappropriation and vacancy of living space through short-term rentals must be prevented.,403,,True,False,False,False,False,False,True,True,False,90,12,"Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent. Misappropriation and vacancy of living space through short-term rentals must be prevented.",498,"Misappropriation and vacancy of living space through short-term rentals must be prevented. </s> </s> Index-linked rental agreements will also be capped in future by the cap on normal rental agreements, such as the local comparative rent. Misappropriation and vacancy of living space through short-term rentals must be prevented. </s>"
Es soll mehr Transparenz über Bestandsmieten und Neuvermietungsmieten geben.,There should be more transparency about existing rents and rents for new lettings.,403,,True,False,False,False,False,False,True,True,False,82,13,Misappropriation and vacancy of living space through short-term rentals must be prevented. There should be more transparency about existing rents and rents for new lettings.,499,There should be more transparency about existing rents and rents for new lettings. </s> </s> Misappropriation and vacancy of living space through short-term rentals must be prevented. There should be more transparency about existing rents and rents for new lettings. </s>
"Mietwucher muss wirksam unterbunden werden, unter anderem durch Verschärfung des Wirtschaftsstrafrechts.","Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law.",403,,True,False,False,False,False,False,True,True,False,109,15,"There should be more transparency about existing rents and rents for new lettings. Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law.",500,"Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law. </s> </s> There should be more transparency about existing rents and rents for new lettings. Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law. </s>"
Die Möglichkeit zum Verbot der Umwandlung von Miet- in Eigentumswohnungen im BauGB wollen wir über 2025 hinaus verlängern.,We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025.,403,,True,False,False,False,False,False,True,True,False,137,21,"Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law. We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025.",501,"We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025. </s> </s> Rent profiteering must be effectively prevented, among other things by tightening up commercial criminal law. We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025. </s>"
Zugleich wollen wir das Recht der Eigenbedarfskündigung reformieren und es auf die Wohnnutzung durch die Kernfamilie beschränken.,"At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family.",403,,True,False,False,False,False,False,True,True,False,133,25,"We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025. At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family.",502,"At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family. </s> </s> We want to extend the possibility of banning the conversion of rental apartments into owner-occupied apartments in the BauGB beyond 2025. At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family. </s>"
Wir wollen den dramatischen Anstieg der Mieten in Ballungsgebieten stoppen.,We want to stop the dramatic rise in rents in urban areas.,412,,True,False,False,False,False,False,True,True,False,58,12,"At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family. We want to stop the dramatic rise in rents in urban areas.",503,"We want to stop the dramatic rise in rents in urban areas. </s> </s> At the same time, we want to reform the law on termination for personal use and restrict it to residential use by the nuclear family. We want to stop the dramatic rise in rents in urban areas. </s>"
"Deswegen wollen wir, dass in Gebieten mit angespanntem Wohnungsmarkt nur eine maximale Mietsteigerung von sechs Prozent in drei Jahren bis zur ortsüblichen Vergleichsmiete gestattet ist.","We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted.",412,,True,False,False,False,False,False,True,True,False,176,32,"We want to stop the dramatic rise in rents in urban areas. We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted.",504,"We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted. </s> </s> We want to stop the dramatic rise in rents in urban areas. We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted. </s>"
"Wir wollen für Bundesländer die Möglichkeit eröffnen darüber hinausgehende eigenständige Regelungen zu treffen, um in extrem angespannten Wohnungsmärkten Mieterhöhungen stärker zu begrenzen.",We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets.,412,,True,False,False,False,False,False,True,True,False,189,31,"We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted. We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets.",505,"We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets. </s> </s> We therefore want to ensure that in areas with a tight housing market, only a maximum rent increase of six percent in three years up to the local comparative rent is permitted. We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets. </s>"
Den Mietspiegel-Betrachtungszeitraum wollen wir auf zehn Jahre ausweiten und preisgebundenen Wohnraum in die Betrachtung einbeziehen.,We want to extend the rent index observation period to ten years and include price-controlled housing in the observation.,412,,True,False,False,False,False,False,True,True,False,121,19,We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets. We want to extend the rent index observation period to ten years and include price-controlled housing in the observation.,506,We want to extend the rent index observation period to ten years and include price-controlled housing in the observation. </s> </s> We want to open up the possibility for federal states to adopt independent regulations that go beyond this in order to limit rent increases more strictly in extremely tight housing markets. We want to extend the rent index observation period to ten years and include price-controlled housing in the observation. </s>
Die Nebenkosten für Mieterinnen und Mieter sollen transparenter und einfacher nachvollziehbar sein.,The ancillary costs for tenants should be more transparent and easier to understand.,403,,True,False,False,False,False,False,True,True,False,84,13,We want to extend the rent index observation period to ten years and include price-controlled housing in the observation. The ancillary costs for tenants should be more transparent and easier to understand.,507,The ancillary costs for tenants should be more transparent and easier to understand. </s> </s> We want to extend the rent index observation period to ten years and include price-controlled housing in the observation. The ancillary costs for tenants should be more transparent and easier to understand. </s>
Die Grundsteuer ist eine Steuer auf Eigentum an Grund und Boden.,Property tax is a tax on land ownership.,403,,True,False,False,False,False,False,True,True,False,40,8,The ancillary costs for tenants should be more transparent and easier to understand. Property tax is a tax on land ownership.,508,Property tax is a tax on land ownership. </s> </s> The ancillary costs for tenants should be more transparent and easier to understand. Property tax is a tax on land ownership. </s>
Mieterinnen und Mieter wollen wir bei der Grundsteuer entlasten.,We want to reduce the burden of property tax on tenants.,403,,True,False,False,False,False,False,True,True,False,56,11,Property tax is a tax on land ownership. We want to reduce the burden of property tax on tenants.,509,We want to reduce the burden of property tax on tenants. </s> </s> Property tax is a tax on land ownership. We want to reduce the burden of property tax on tenants. </s>
"Die Umlagefähigkeit der Grundsteuerdarf deshalb nicht so weit gehen, dass der Eigentümer sämtliche Lasten auf die Mietparteien umlegen darf.",The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants.,403,,True,False,False,False,False,False,True,True,False,127,26,We want to reduce the burden of property tax on tenants. The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants.,510,The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants. </s> </s> We want to reduce the burden of property tax on tenants. The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants. </s>
Mit dem Wohngeld unterstützen wir gezielt Erwerbstätige sowie Rentnerinnen und Rentner.,"With housing benefit, we are providing targeted support for working people and pensioners.",504,,True,False,False,False,False,False,True,True,False,90,13,"The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants. With housing benefit, we are providing targeted support for working people and pensioners.",511,"With housing benefit, we are providing targeted support for working people and pensioners. </s> </s> The ability to pass on property tax should therefore not go so far as to allow the owner to pass on all charges to the tenants. With housing benefit, we are providing targeted support for working people and pensioners. </s>"
"Wir haben die Erweiterung des Wohngelds zu Wohngeld plus umgesetzt, das heißt, deutlich mehr Menschen profitieren von einer Unterstützung.","We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support.",504,,True,False,False,False,False,False,True,True,False,142,21,"With housing benefit, we are providing targeted support for working people and pensioners. We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support.",512,"We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support. </s> </s> With housing benefit, we are providing targeted support for working people and pensioners. We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support. </s>"
Im Wohngeldgesetz haben wir außerdem die regelmäßige automatische Erhöhung des Wohngelds an die reale Preis- und Mietpreisentwicklung festgeschrieben.,"In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments.",504,,True,False,False,False,False,False,True,True,False,147,24,"We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support. In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments.",513,"In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments. </s> </s> We have implemented the expansion of housing benefit to housing benefit plus, which means that significantly more people benefit from support. In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments. </s>"
Ähnlich wollen wir auch für Menschen in Ausbildung eine regelmäßige und automatische Erhöhung der BAföG- Wohnkostenpauschale festschreiben.,"Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training.",504,,True,False,False,False,False,False,True,True,False,124,20,"In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments. Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training.",514,"Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training. </s> </s> In the Housing Benefit Act, we have also enshrined the regular automatic increase in housing benefit in line with real price and rent developments. Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training. </s>"
Die Unterstützung muss kontinuierlich den realen Mietpreisentwicklungen folgen.,The support must continuously follow real rental price developments.,504,,True,False,False,False,False,False,True,True,False,68,9,"Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training. The support must continuously follow real rental price developments.",515,"The support must continuously follow real rental price developments. </s> </s> Similarly, we also want to stipulate a regular and automatic increase in the BAföG housing allowance for people in training. The support must continuously follow real rental price developments. </s>"
"Wir wollen sicherstellen, dass Studierende und Azubis für ein WG-Zimmer möglichst nicht mehr als 400 Euro zahlen.",We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat.,412,,True,False,False,False,False,False,True,True,False,104,22,The support must continuously follow real rental price developments. We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat.,516,We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat. </s> </s> The support must continuously follow real rental price developments. We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat. </s>
"Dafür wollen wir die Mittel in den Ausbau von Studierenden- und Azubi-Wohnheimen verstetigen und erhöhen und sicherstellen, dass diese Mittel von den Ländern tatsächlich für den Neubau von Wohnheimen verwendet werden.","To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences.",412,,True,False,False,False,False,False,True,True,False,214,36,"We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat. To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences.",517,"To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences. </s> </s> We want to ensure that students and trainees do not pay more than 400 euros for a room in a shared flat. To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences. </s>"
"Indem wir den Anwendungsbereich der Mietpreisbremse ausweiten, werden deutlich mehr Azubis und Studierende erfasst.","By extending the scope of application of the rent freeze, significantly more trainees and students will be covered.",412,,True,False,False,False,False,False,True,True,False,115,18,"To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences. By extending the scope of application of the rent freeze, significantly more trainees and students will be covered.",518,"By extending the scope of application of the rent freeze, significantly more trainees and students will be covered. </s> </s> To this end, we want to stabilize and increase funding for the expansion of student and trainee residences and ensure that these funds are actually used by the federal states for the construction of new residences. By extending the scope of application of the rent freeze, significantly more trainees and students will be covered. </s>"
"Indem wir in Kooperation mit Studierenden- und Azubi-Werken eine Online-Plattform schaffen, die als Rechtsdienstleister kostenlos und unkompliziert die Ansprüche von Azubis und Studierenden aus der Mietpreisbremse geltend macht, stellen wir sicher, dass die Mietpreisbremse auch durchgesetzt wird.","By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced.",412,,True,False,False,False,False,False,True,True,False,293,48,"By extending the scope of application of the rent freeze, significantly more trainees and students will be covered. By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced.",519,"By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced. </s> </s> By extending the scope of application of the rent freeze, significantly more trainees and students will be covered. By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced. </s>"
"Über die gleiche Plattform werden wir Studierenden und Azubis, deren Mietverträge in den Anwendungsbereich der Mietpreisbremse fallen und von der Plattform überprüft und ggf. die Einhaltung der Mietpreisbremse eingeklagt wurde, die Differenz erstatten, wenn die Miete für ihr Zimmer oberhalb von 400 Euro liegt.","We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros.",504,,True,False,False,False,False,False,True,True,False,297,53,"By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced. We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros.",520,"We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros. </s> </s> By creating an online platform in cooperation with student and trainee organizations that, as a legal service provider, asserts the claims of trainees and students arising from the rent freeze free of charge and in an uncomplicated manner, we will ensure that the rent freeze is also enforced. We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros. </s>"
"Wir wollen, dass mehr bezahlbare Wohnungen gebaut werden.",We want more affordable housing to be built.,403,,True,False,False,False,False,False,True,True,False,44,8,"We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros. We want more affordable housing to be built.",521,"We want more affordable housing to be built. </s> </s> We will use the same platform to reimburse the difference to students and trainees whose tenancy agreements fall within the scope of the rent freeze and who have been checked by the platform and, if necessary, sued for compliance with the rent freeze if the rent for their room is above 400 euros. We want more affordable housing to be built. </s>"
