text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
"Unterstützend befürworten wir den Ausbau der suchtpsychiatrischen Versorgung, um die dauerhafte Abstinenz von Drogenkranken zu erreichen.","In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts.",504,,True,False,False,False,False,False,True,True,False,134,21,"We consider the approval of cannabis use outside of certain medical indications to be a mistake that must be corrected immediately. In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts.",184,"In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. </s> </s> We consider the approval of cannabis use outside of certain medical indications to be a mistake that must be corrected immediately. In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. </s>"
Impfpflicht,Compulsory vaccination,H,,False,False,False,False,False,False,False,False,True,22,2,"In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis.",185,"Compulsory vaccination </s> </s> In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis. </s>"
Die Ständige Impfkommission (STIKO) hat während der Corona-Krise nicht die gebotene Neutralität gewahrt.,The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis.,202.1,,True,False,False,False,False,False,True,True,False,118,16,"In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis.",185,"The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis. </s> </s> In support of this, we advocate the expansion of addiction psychiatric care in order to achieve long-term abstinence for drug addicts. Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis. </s>"
Künftig muss dringend eine zuverlässige Überprüfung und Risiken abwägende Empfehlung von Impfstoffen sichergestellt werden.,"In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations.",201.1,,True,False,False,False,False,False,True,True,False,110,17,"Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis. In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations.",186,"In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations. </s> </s> Compulsory vaccination The Standing Committee on Vaccination (STIKO) did not maintain the necessary neutrality during the coronavirus crisis. In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations. </s>"
"Jeder Mensch muss selbst darüber entscheiden können, ob und was in seinen Körper injiziert wird.",Every person must be able to decide for themselves whether and what is injected into their body.,201.1,,True,False,False,False,False,False,True,True,False,96,17,"In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations. Every person must be able to decide for themselves whether and what is injected into their body.",187,"Every person must be able to decide for themselves whether and what is injected into their body. </s> </s> In future, there is an urgent need to ensure a reliable review and risk-assessment of vaccine recommendations. Every person must be able to decide for themselves whether and what is injected into their body. </s>"
Das im Grundgesetz verankerte Selbstbestimmungsrecht und das Recht auf körperliche Unversehrtheit dürfen nicht angetastet werden.,The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed.,201.1,,True,False,False,False,False,False,True,True,False,117,19,Every person must be able to decide for themselves whether and what is injected into their body. The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed.,188,The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed. </s> </s> Every person must be able to decide for themselves whether and what is injected into their body. The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed. </s>
Daher setzen wir uns gegen jede Form von Impfpflicht oder Impfnötigung ein.,We therefore oppose any form of compulsory or coercive vaccination.,201.1,,True,False,False,False,False,False,True,True,False,67,10,The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed. We therefore oppose any form of compulsory or coercive vaccination.,189,We therefore oppose any form of compulsory or coercive vaccination. </s> </s> The right to self-determination and the right to physical integrity enshrined in the Basic Law must not be infringed. We therefore oppose any form of compulsory or coercive vaccination. </s>
"Eine Ausgrenzung und Diskriminierung von Menschen, die eine Impfung ablehnen, darf es nicht mehr geben.",There must be no more exclusion and discrimination against people who refuse to be vaccinated.,503,,True,False,False,False,False,False,True,True,False,94,15,We therefore oppose any form of compulsory or coercive vaccination. There must be no more exclusion and discrimination against people who refuse to be vaccinated.,190,There must be no more exclusion and discrimination against people who refuse to be vaccinated. </s> </s> We therefore oppose any form of compulsory or coercive vaccination. There must be no more exclusion and discrimination against people who refuse to be vaccinated. </s>
Die faktische Masern-Impfpflicht für Kinder und Lehrpersonal wollen wir daher streichen.,We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff.,201.1,,True,False,False,False,False,False,True,True,False,106,16,There must be no more exclusion and discrimination against people who refuse to be vaccinated. We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff.,191,We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff. </s> </s> There must be no more exclusion and discrimination against people who refuse to be vaccinated. We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff. </s>
Mit Zulassung der experimentellen mRNA-Injektionen während der Corona- Krise wurden verschiedene Berufsgruppen zu Impfungen genötigt.,"With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated.",201.1,,True,False,False,False,False,False,True,True,False,144,19,"We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff. With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated.",192,"With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated. </s> </s> We therefore want to abolish the de facto measles vaccination requirement for children and teaching staff. With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated. </s>"
Die Betroffenen müssen nun bestmöglich unterstützt und straffrei gestellt werden.,Those affected must now be given the best possible support and be exempt from prosecution.,201.1,,True,False,False,False,False,False,True,True,False,90,15,"With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated. Those affected must now be given the best possible support and be exempt from prosecution.",193,"Those affected must now be given the best possible support and be exempt from prosecution. </s> </s> With the approval of experimental mRNA injections during the coronavirus crisis, various professional groups were coerced into being vaccinated. Those affected must now be given the best possible support and be exempt from prosecution. </s>"
"Die Verantwortung für eine angemessene Versorgung Impfgeschädigter soll zukünftig auf die Berufsgenossenschaften übergehen, um eine deutlich verbesserte Behandlung und Rehabilitation zur beruflichen Wiedereingliederung sicherzustellen.","In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration.",504,,True,False,False,False,False,False,True,True,False,256,32,"Those affected must now be given the best possible support and be exempt from prosecution. In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration.",194,"In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration. </s> </s> Those affected must now be given the best possible support and be exempt from prosecution. In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration. </s>"
Für den Nachweis von Impfschäden sind Beweislasterleichterungen vorzusehen.,The burden of proof for proving vaccination damage should be eased.,504,,True,False,False,False,False,False,True,True,False,67,11,"In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration. The burden of proof for proving vaccination damage should be eased.",195,"The burden of proof for proving vaccination damage should be eased. </s> </s> In the future, responsibility for the appropriate care of vaccine-injured people should be transferred to the employers' liability insurance associations in order to ensure significantly improved treatment and rehabilitation for professional reintegration. The burden of proof for proving vaccination damage should be eased. </s>"
Heilpraktiker,Alternative practitioners,H,,False,False,False,False,False,False,False,False,True,25,2,The burden of proof for proving vaccination damage should be eased. Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession.,196,Alternative practitioners </s> </s> The burden of proof for proving vaccination damage should be eased. Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession. </s>
"Der in Deutschland bestehende Berufsstand des Heilpraktikers sieht sich Bestrebungen ausgesetzt, dieses Berufsbild abzuschaffen.",The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession.,704,,True,False,False,False,False,False,True,True,False,108,15,The burden of proof for proving vaccination damage should be eased. Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession.,196,The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession. </s> </s> The burden of proof for proving vaccination damage should be eased. Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession. </s>
"Sicherlich muss das deutsche Heilpraktikergesetz nachgebessert werden, insbesondere im Hinblick auf die Einheitlichkeit von Qualitäts- und Prüfungsstandards.","The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards.",704,,True,False,False,False,False,False,True,True,False,139,18,"Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession. The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards.",197,"The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards. </s> </s> Alternative practitioners The existing profession of alternative practitioner in Germany is facing efforts to abolish this profession. The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards. </s>"
Eine Kostenerstattungspflicht der GKV (Gesetzlichen Krankenversicherung) ist hiermit jedoch nicht verbunden.,"However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs.",505,,True,False,False,False,False,False,True,True,False,100,16,"The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards. However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs.",198,"However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs. </s> </s> The German Heilpraktikergesetz must certainly be improved, particularly with regard to the uniformity of quality and examination standards. However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs. </s>"
"Wir wollen, dass jeder Bürger selbst entscheiden kann, von wem er sich behandeln lässt, und lehnen eine Abschaffung des Heilpraktikerberufs ab.",We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession.,201.1,,True,False,False,False,False,False,True,True,False,157,27,"However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs. We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession.",199,"We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. </s> </s> However, this does not mean that the SHI (statutory health insurance) is obliged to reimburse costs. We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. </s>"
Patientendaten und Telematik,Patient data and telematics,H,,False,False,False,False,False,False,False,False,True,27,4,We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity.,200,Patient data and telematics </s> </s> We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity. </s>
Medizinische Behandlungsdaten müssen aufgrund ihrer hohen Sensibilität den höchstmöglichen Schutz genießen.,Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity.,201.1,,True,False,False,False,False,False,True,True,False,112,18,We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity.,200,Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity. </s> </s> We want every citizen to be able to decide for themselves who they want to be treated by and reject the abolition of the alternative practitioner profession. Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity. </s>
"Die Schaffung einer zentralen Datenbank mit der Anbindung von Kliniken, Praxen, Psychotherapeuten und Apotheken zur Speicherung vertraulicher Patientendaten (Telematik-Infrastruktur – TI) ist abzulehnen.","The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected.",201.1,,True,False,False,False,False,False,True,True,False,190,26,"Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity. The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected.",201,"The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected. </s> </s> Patient data and telematics Medical treatment data must enjoy the highest possible level of protection due to its high level of sensitivity. The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected. </s>"
"Wir befürworten die Speicherung eines Notfalldatensatzes, einschließlich eines Medikamentenplans und einer Patientenverfügung auf der Krankenversicherungskarte.","We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card.",504,,True,False,False,False,False,False,True,True,False,129,23,"The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected. We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card.",202,"We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. </s> </s> The creation of a central database linking clinics, surgeries, psychotherapists and pharmacies for the storage of confidential patient data (telematics infrastructure - TI) must be rejected. We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. </s>"
Personal aus dem Ausland – nur nach deutschen Standards,Staff from abroad - only in accordance with German standards,H,,False,False,False,False,False,False,False,False,True,60,10,"We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out.",203,"Staff from abroad - only in accordance with German standards </s> </s> We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out. </s>"
"Bei medizinischem Fachpersonal, das sprachliche Defizite aufweist, kann weder eine Vertrauensbasis entstehen, noch können Missverständnisse im Behandlungsablauf ausgeschlossen werden.","Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out.",608.2,,True,False,False,False,False,False,True,True,False,122,19,"We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out.",203,"Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out. </s> </s> We are in favor of storing an emergency data record, including a medication plan and a living will, on the health insurance card. Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out. </s>"
Sowohl die fachliche als auch sprachliche Qualifikation (Niveau C1) müssen uneingeschränkt dem deutschen Standard genügen.,Both professional and linguistic qualifications (level C1) must meet German standards without restriction.,608.2,,True,False,False,False,False,False,True,True,False,106,13,"Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out. Both professional and linguistic qualifications (level C1) must meet German standards without restriction.",204,"Both professional and linguistic qualifications (level C1) must meet German standards without restriction. </s> </s> Staff from abroad - only in accordance with German standards Medical staff with language deficits cannot be trusted, nor can misunderstandings in the course of treatment be ruled out. Both professional and linguistic qualifications (level C1) must meet German standards without restriction. </s>"
Es müssen vorrangig Studienplatzbewerber mit deutscher Staatsangehörigkeit für das Fach Medizin/Zahnmedizin ausgebildet werden.,Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry.,601.1,,True,False,False,False,False,False,True,True,False,108,15,Both professional and linguistic qualifications (level C1) must meet German standards without restriction. Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry.,205,Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry. </s> </s> Both professional and linguistic qualifications (level C1) must meet German standards without restriction. Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry. </s>
Wir fordern eine Ausweitung des Angebots an Studienplätzen in Zahn- und Humanmedizin.,We are calling for an increase in the number of study places available in dentistry and human medicine.,504,,True,False,False,False,False,False,True,True,False,103,18,Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry. We are calling for an increase in the number of study places available in dentistry and human medicine.,206,We are calling for an increase in the number of study places available in dentistry and human medicine. </s> </s> Priority must be given to training applicants with German citizenship for the subject of medicine/dentistry. We are calling for an increase in the number of study places available in dentistry and human medicine. </s>
Derzeit besteht ein Mangel an diesen Studienplätzen.,There is currently a shortage of these study places.,504,,True,False,False,False,False,False,True,True,False,52,9,We are calling for an increase in the number of study places available in dentistry and human medicine. There is currently a shortage of these study places.,207,There is currently a shortage of these study places. </s> </s> We are calling for an increase in the number of study places available in dentistry and human medicine. There is currently a shortage of these study places. </s>
Entbürokratisierung des Gesundheitswesens,Reducing bureaucracy in the healthcare system,H,,False,False,False,False,False,False,False,False,True,45,6,There is currently a shortage of these study places. Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs.,208,Reducing bureaucracy in the healthcare system </s> </s> There is currently a shortage of these study places. Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs. </s>
"Die Bürokratie im Gesundheitswesen hat Ausmaße erreicht, die häufig von der Behandlung von Patienten abhält und erhebliche Kosten verursacht.",Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs.,504,,True,False,False,False,False,False,True,True,False,143,19,There is currently a shortage of these study places. Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs.,208,Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs. </s> </s> There is currently a shortage of these study places. Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs. </s>
"Das ist die Folge eines übertriebenen Sicherheitsbedürfnisses, bei dem Aufwand und Nutzen in keinem akzeptablen Verhältnis stehen.","This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship.",303,,True,False,False,False,False,False,True,True,False,123,21,"Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs. This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship.",209,"This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship. </s> </s> Reducing bureaucracy in the healthcare system Bureaucracy in the healthcare system has reached proportions that often prevent patients from receiving treatment and cause considerable costs. This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship. </s>"
Sie ist Ausdruck eines Misstrauens der Politik gegenüber den Leistungserbringern.,It is an expression of mistrust on the part of politicians towards service providers.,201.1,,True,False,False,False,False,False,True,True,False,85,14,"This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship. It is an expression of mistrust on the part of politicians towards service providers.",210,"It is an expression of mistrust on the part of politicians towards service providers. </s> </s> This is the result of an exaggerated need for security, where the costs and benefits are not in an acceptable relationship. It is an expression of mistrust on the part of politicians towards service providers. </s>"
Zudem ist die bisherige Regulierungsintensität die Begleiterscheinung eines übergriffigen und überbordenden Staatswesens.,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system.",401,,True,False,False,False,False,False,True,True,False,114,19,"It is an expression of mistrust on the part of politicians towards service providers. In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system.",211,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. </s> </s> It is an expression of mistrust on the part of politicians towards service providers. In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. </s>"
"Die AfD setzt auf Deregulierung,","The AfD is committed to deregulation,",401,,False,False,False,False,False,True,False,False,False,37,6,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility.",212,"The AfD is committed to deregulation, </s> </s> In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. </s>"
"Bürokratieabbau,","reducing bureaucracy,",303,,False,False,False,False,False,True,False,False,False,21,2,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility.",212,"reducing bureaucracy, </s> </s> In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. </s>"
Selbstverwaltung,self-administration,201.1,,False,False,False,False,False,False,False,False,True,19,1,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility.",212,"self-administration </s> </s> In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. </s>"
und auf Eigenverantwortung.,and personal responsibility.,201.1,,True,False,False,False,False,False,True,True,False,28,3,"In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility.",212,"and personal responsibility. </s> </s> In addition, the intensity of regulation to date is the side effect of an overreaching and excessive state system. The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. </s>"
ZEIT FÜR WOHLSTAND,TIME FOR PROSPERITY,H,,False,False,False,False,False,False,False,False,True,19,3,"The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration.",213,"TIME FOR PROSPERITY </s> </s> The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. </s>"
"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES","BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES",H,,False,False,False,False,False,False,False,False,True,71,8,"The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration.",213,"BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES </s> </s> The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. </s>"
WIR WOLLEN EIN VOLK VON EIGENTÜMERN WERDEN,WE WANT TO BECOME A NATION OF OWNERS,H,,False,False,False,False,False,False,False,False,True,36,8,"The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration.",213,"WE WANT TO BECOME A NATION OF OWNERS </s> </s> The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. </s>"
In weiten Teilen Deutschlands herrscht unter anderem durch unkontrollierte Einwanderung Wohnungsnot.,"There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration.",601.2,,True,False,False,False,False,False,True,True,False,93,15,"The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration.",213,"There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. </s> </s> The AfD is committed to deregulation, reducing bureaucracy, self-administration and personal responsibility. TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. </s>"
"Ausufernde gesetzliche Vorgaben zum Bau- und Mietrecht, wie das sogenannte Heizungsgesetz, behindern die Erstellung preiswerter Wohnungen.","Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing.",401,,True,False,False,False,False,False,True,True,False,145,21,"TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing.",214,"Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing. </s> </s> TIME FOR PROSPERITY BUILDING, HOUSING, INFRASTRUCTURE, ENERGY, TRANSPORT AND DIGITAL ISSUES WE WANT TO BECOME A NATION OF OWNERS There is a housing shortage in many parts of Germany, partly due to uncontrolled immigration. Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing. </s>"
"Wir werden den Wohnungsbau von diesen Fesseln befreien, damit sich in Zukunft jeder Bürger eine Wohnung oder ein Haus leisten kann.",We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future.,401,,True,False,False,False,False,False,True,True,False,123,21,"Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing. We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future.",215,"We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future. </s> </s> Excessive legal regulations on building and tenancy law, such as the so-called Heating Act, are hindering the construction of affordable housing. We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future. </s>"
Wohlstand entsteht aus Wohneigentum.,Prosperity comes from home ownership.,401,,True,False,False,False,False,False,True,True,False,37,5,We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future. Prosperity comes from home ownership.,216,Prosperity comes from home ownership. </s> </s> We will free housing construction from these shackles so that every citizen can afford an apartment or house in the future. Prosperity comes from home ownership. </s>
