text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
"Ein Leben, in dem alle ein sicheres Einkommen haben, die Mieten bezahlbar sind und nicht jeder Supermarkteinkauf zum Schock an der Kasse führt, ist möglich.","A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible.",,,True,False,False,False,False,False,True,True,False,147,26,"We, Die Linke, are fighting for this, we are convinced: it is possible. A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible.",9,"A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible. </s> </s> We, Die Linke, are fighting for this, we are convinced: it is possible. A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible. </s>"
"Ein Leben, in dem Konflikte friedlich gelöst werden, ist möglich.",A life in which conflicts are resolved peacefully is possible.,,,True,False,False,False,False,False,True,True,False,62,10,"A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible. A life in which conflicts are resolved peacefully is possible.",10,"A life in which conflicts are resolved peacefully is possible. </s> </s> A life in which everyone has a secure income, rents are affordable and not every supermarket purchase leads to a shock at the checkout is possible. A life in which conflicts are resolved peacefully is possible. </s>"
"Ein Leben mit wirksamer Klimapolitik, die nicht vor allem Menschen mit niedrigen und mittleren Einkommen belastet, ist möglich.",A life with effective climate policies that do not burden people with low and middle incomes in particular is possible.,,,True,False,False,False,False,False,True,True,False,119,20,A life in which conflicts are resolved peacefully is possible. A life with effective climate policies that do not burden people with low and middle incomes in particular is possible.,11,A life with effective climate policies that do not burden people with low and middle incomes in particular is possible. </s> </s> A life in which conflicts are resolved peacefully is possible. A life with effective climate policies that do not burden people with low and middle incomes in particular is possible. </s>
"Ein Leben, in dem jeder Mensch die gleichen Rechte hat, ist möglich.",A life in which everyone has the same rights is possible.,,,True,False,False,False,False,False,True,True,False,57,11,A life with effective climate policies that do not burden people with low and middle incomes in particular is possible. A life in which everyone has the same rights is possible.,12,A life in which everyone has the same rights is possible. </s> </s> A life with effective climate policies that do not burden people with low and middle incomes in particular is possible. A life in which everyone has the same rights is possible. </s>
"Ein Leben, das nicht die Lebensgrundlagen kommender Generationen zerstört, ist möglich.",A life that does not destroy the livelihoods of future generations is possible.,,,True,False,False,False,False,False,True,True,False,79,13,A life in which everyone has the same rights is possible. A life that does not destroy the livelihoods of future generations is possible.,13,A life that does not destroy the livelihoods of future generations is possible. </s> </s> A life in which everyone has the same rights is possible. A life that does not destroy the livelihoods of future generations is possible. </s>
Doch dafür muss sich vieles grundlegend ändern.,But a lot has to change fundamentally for this to happen.,,,True,False,False,False,False,False,True,True,False,57,11,A life that does not destroy the livelihoods of future generations is possible. But a lot has to change fundamentally for this to happen.,14,But a lot has to change fundamentally for this to happen. </s> </s> A life that does not destroy the livelihoods of future generations is possible. But a lot has to change fundamentally for this to happen. </s>
In den letzten Jahren sind die Reichen und Mächtigen unfassbar viel reicher und mächtiger geworden.,"In recent years, the rich and powerful have become incredibly richer and more powerful.",,,True,False,False,False,False,False,True,True,False,87,14,"But a lot has to change fundamentally for this to happen. In recent years, the rich and powerful have become incredibly richer and more powerful.",15,"In recent years, the rich and powerful have become incredibly richer and more powerful. </s> </s> But a lot has to change fundamentally for this to happen. In recent years, the rich and powerful have become incredibly richer and more powerful. </s>"
"Sie gehen direkt in die Ministerien und lassen Gesetze zu ihrem Vorteil ändern: um noch weniger Steuern zu zahlen, um harte Arbeit noch schlechter zu entlohnen oder um aus der Tatsache, dass wir alle Wohnungen, Strom und Gesundheitsversorgung brauchen, noch höhere Gewinne zu schlagen.","They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare.",,,True,False,False,False,False,False,True,True,False,228,42,"In recent years, the rich and powerful have become incredibly richer and more powerful. They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare.",16,"They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare. </s> </s> In recent years, the rich and powerful have become incredibly richer and more powerful. They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare. </s>"
"Unterdessen steigen die Rüstungsausgaben – auf Kosten von Wohnungsbau, Gesundheit und Pflege, Kitas, Schulen, Frauenhäusern, Bahn und Mobilität.","Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility.",,,True,False,False,False,False,False,True,True,False,152,22,"They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare. Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility.",17,"Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility. </s> </s> They go straight to the ministries and have laws changed to their advantage: to pay even less tax, to pay even less for hard work or to make even higher profits from the fact that we all need housing, electricity and healthcare. Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility. </s>"
"Und damit wir das nicht merken, versuchen sie, uns zu spalten und Hass gegen einige von uns zu schüren.","And so that we don't notice, they are trying to divide us and stir up hatred against some of us.",,,True,False,False,False,False,False,True,True,False,96,20,"Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility. And so that we don't notice, they are trying to divide us and stir up hatred against some of us.",18,"And so that we don't notice, they are trying to divide us and stir up hatred against some of us. </s> </s> Meanwhile, military spending is rising - at the expense of housing, health and care, daycare centers, schools, women's shelters, railroads and mobility. And so that we don't notice, they are trying to divide us and stir up hatred against some of us. </s>"
"Die Profiteure unserer ungerechten Wirtschaftsordnung wollen über alles reden, nur nicht darüber, dass sie das Problem sind.",The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem.,,,True,False,False,False,False,False,True,True,False,114,20,"And so that we don't notice, they are trying to divide us and stir up hatred against some of us. The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem.",19,"The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem. </s> </s> And so that we don't notice, they are trying to divide us and stir up hatred against some of us. The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem. </s>"
Aber wir müssen genau darüber sprechen.,But we need to talk about exactly that.,,,True,False,False,False,False,False,True,True,False,39,8,The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem. But we need to talk about exactly that.,20,But we need to talk about exactly that. </s> </s> The profiteers of our unjust economic system want to talk about everything but the fact that they are the problem. But we need to talk about exactly that. </s>
Für uns ist klar:,For us it is clear:,,,False,False,False,True,False,False,False,True,False,19,5,But we need to talk about exactly that. For us it is clear: The division of society into rich and poor is one of the biggest problems of our time.,21,For us it is clear: </s> </s> But we need to talk about exactly that. For us it is clear: The division of society into rich and poor is one of the biggest problems of our time. </s>
Die Spaltung der Gesellschaft in Arm und Reich ist eines der größten Probleme unserer Zeit.,The division of society into rich and poor is one of the biggest problems of our time.,,,True,False,False,False,False,False,True,True,False,86,17,But we need to talk about exactly that. For us it is clear: The division of society into rich and poor is one of the biggest problems of our time.,21,The division of society into rich and poor is one of the biggest problems of our time. </s> </s> But we need to talk about exactly that. For us it is clear: The division of society into rich and poor is one of the biggest problems of our time. </s>
"Wer nur darauf hoffen kann, dass die Waschmaschine, das Auto oder die eigene Gesundheit noch zwei Jahre durchhält, braucht jetzt Veränderung.","Anyone who can only hope that their washing machine, car or health will last another two years needs change now.",,,True,False,False,False,False,False,True,True,False,112,20,"For us it is clear: The division of society into rich and poor is one of the biggest problems of our time. Anyone who can only hope that their washing machine, car or health will last another two years needs change now.",22,"Anyone who can only hope that their washing machine, car or health will last another two years needs change now. </s> </s> For us it is clear: The division of society into rich and poor is one of the biggest problems of our time. Anyone who can only hope that their washing machine, car or health will last another two years needs change now. </s>"
"Wer nicht weiß, wie er die nächste Mieterhöhung zahlen oder sein Kind unterbringen soll, dem helfen große Versprechungen nicht weiter.","If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help.",,,True,False,False,False,False,False,True,True,False,121,24,"Anyone who can only hope that their washing machine, car or health will last another two years needs change now. If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help.",23,"If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help. </s> </s> Anyone who can only hope that their washing machine, car or health will last another two years needs change now. If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help. </s>"
"Wir wollen, dass niemand mehr Angst haben muss, bei der nächsten Mieterhöhung aus der Wohnung zu fliegen.",We don't want anyone to have to worry about being evicted from their home at the next rent increase.,,,True,False,False,False,False,False,True,True,False,100,19,"If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help. We don't want anyone to have to worry about being evicted from their home at the next rent increase.",24,"We don't want anyone to have to worry about being evicted from their home at the next rent increase. </s> </s> If you don't know how you're going to pay the next rent increase or find a place for your child, big promises won't help. We don't want anyone to have to worry about being evicted from their home at the next rent increase. </s>"
Deswegen wollen wir einen bundesweiten Mietendeckel durchsetzen.,That's why we want to enforce a nationwide rent cap.,,,True,False,False,False,False,False,True,True,False,52,10,We don't want anyone to have to worry about being evicted from their home at the next rent increase. That's why we want to enforce a nationwide rent cap.,25,That's why we want to enforce a nationwide rent cap. </s> </s> We don't want anyone to have to worry about being evicted from their home at the next rent increase. That's why we want to enforce a nationwide rent cap. </s>
Dadurch können alle Menschen entspannt weiter zu Hause wohnen.,This will allow everyone to continue living at home in a relaxed manner.,,,True,False,False,False,False,False,True,True,False,72,13,That's why we want to enforce a nationwide rent cap. This will allow everyone to continue living at home in a relaxed manner.,26,This will allow everyone to continue living at home in a relaxed manner. </s> </s> That's why we want to enforce a nationwide rent cap. This will allow everyone to continue living at home in a relaxed manner. </s>
"Wir wollen, dass niemand mehr am Monatsende vor einem leeren Kühlschrank steht: Deshalb wollen wir die Mehrwertsteuer auf Grundnahrungsmittel abschaffen und die Marktmacht von großen Supermarktketten brechen.",We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains.,,,True,False,False,False,False,False,True,True,False,181,36,This will allow everyone to continue living at home in a relaxed manner. We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains.,27,We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains. </s> </s> This will allow everyone to continue living at home in a relaxed manner. We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains. </s>
Heiz- und Strompreise müssen wieder bezahlbar werden.,Heating and electricity prices must become affordable again.,,,True,False,False,False,False,False,True,True,False,60,8,We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains. Heating and electricity prices must become affordable again.,28,Heating and electricity prices must become affordable again. </s> </s> We want no one to be left with an empty fridge at the end of the month: That's why we want to abolish VAT on basic foodstuffs and break the market power of large supermarket chains. Heating and electricity prices must become affordable again. </s>
Damit niemand sich zwischen einer warmen Mahlzeit und einer warmen Wohnung entscheiden muss.,So that nobody has to choose between a hot meal and a warm home.,,,True,False,False,False,False,False,True,True,False,64,14,Heating and electricity prices must become affordable again. So that nobody has to choose between a hot meal and a warm home.,29,So that nobody has to choose between a hot meal and a warm home. </s> </s> Heating and electricity prices must become affordable again. So that nobody has to choose between a hot meal and a warm home. </s>
"Wir wollen mehr Geld für die, die immer zu kurz kommen – allen voran Kinder und Familien.",We want more money for those who always miss out - above all children and families.,,,True,False,False,False,False,False,True,True,False,83,16,So that nobody has to choose between a hot meal and a warm home. We want more money for those who always miss out - above all children and families.,30,We want more money for those who always miss out - above all children and families. </s> </s> So that nobody has to choose between a hot meal and a warm home. We want more money for those who always miss out - above all children and families. </s>
Deshalb kämpfen wir weiter für eine echte Kindergrundsicherung.,That is why we are continuing to fight for genuine basic child protection.,,,True,False,False,False,False,False,True,True,False,74,13,We want more money for those who always miss out - above all children and families. That is why we are continuing to fight for genuine basic child protection.,31,That is why we are continuing to fight for genuine basic child protection. </s> </s> We want more money for those who always miss out - above all children and families. That is why we are continuing to fight for genuine basic child protection. </s>
"Wir kämpfen dafür, dass Frauen endlich gleiches Geld für gleichwertige Arbeit bekommen.",We are fighting for women to finally receive equal pay for work of equal value.,,,True,False,False,False,False,False,True,True,False,79,15,That is why we are continuing to fight for genuine basic child protection. We are fighting for women to finally receive equal pay for work of equal value.,32,We are fighting for women to finally receive equal pay for work of equal value. </s> </s> That is why we are continuing to fight for genuine basic child protection. We are fighting for women to finally receive equal pay for work of equal value. </s>
"Und dafür, dass sie über ihre eigenen Körper bestimmen können und vor Gewalt geschützt werden.",And for them to be able to control their own bodies and be protected from violence.,,,True,False,False,False,False,False,True,True,False,83,16,We are fighting for women to finally receive equal pay for work of equal value. And for them to be able to control their own bodies and be protected from violence.,33,And for them to be able to control their own bodies and be protected from violence. </s> </s> We are fighting for women to finally receive equal pay for work of equal value. And for them to be able to control their own bodies and be protected from violence. </s>
Wir wollen höhere Renten und wirkliche Rentengerechtigkeit für alle.,We want higher pensions and real pension justice for all.,,,True,False,False,False,False,False,True,True,False,57,10,And for them to be able to control their own bodies and be protected from violence. We want higher pensions and real pension justice for all.,34,We want higher pensions and real pension justice for all. </s> </s> And for them to be able to control their own bodies and be protected from violence. We want higher pensions and real pension justice for all. </s>
Ein Ende der Zwei-Klassen-Medizin und eine grundlegende Pflegereform sind überfällig.,An end to two-tier medicine and fundamental care reform are long overdue.,,,True,False,False,False,False,False,True,True,False,73,12,We want higher pensions and real pension justice for all. An end to two-tier medicine and fundamental care reform are long overdue.,35,An end to two-tier medicine and fundamental care reform are long overdue. </s> </s> We want higher pensions and real pension justice for all. An end to two-tier medicine and fundamental care reform are long overdue. </s>
"Die Schuldenbremse muss weg und der Militärhaushalt muss sinken, damit wir heute und morgen in Bildung, Brücken, Bus und Bahn und die Wirtschaft investieren können.","The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow.",,,True,False,False,False,False,False,True,True,False,154,28,"An end to two-tier medicine and fundamental care reform are long overdue. The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow.",36,"The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow. </s> </s> An end to two-tier medicine and fundamental care reform are long overdue. The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow. </s>"
Das System aus Schuldenverzicht und Verzicht auf Steuererhöhungen für Reiche hat zu öffentlicher Armut und einer Verwahrlosung der sozialen Infrastruktur geführt.,The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure.,,,True,False,False,False,False,False,True,True,False,125,22,"The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow. The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure.",37,"The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure. </s> </s> The debt brake must go and the military budget must fall so that we can invest in education, bridges, buses and trains and the economy today and tomorrow. The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure. </s>"
Damit muss Schluss sein.,This must come to an end.,,,True,False,False,False,False,False,True,True,False,25,6,The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure. This must come to an end.,38,This must come to an end. </s> </s> The system of debt waivers and tax increases for the rich has led to public poverty and neglect of the social infrastructure. This must come to an end. </s>
"Es kann nicht sein, dass wir die Heizung zu Hause runterdrehen müssen, während andere munter mit ihren Privatjets nach Sylt fliegen.",It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets.,,,True,False,False,False,False,False,True,True,False,120,23,This must come to an end. It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets.,39,It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets. </s> </s> This must come to an end. It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets. </s>
Die Klimakrise bedroht unsere Zukunft und unser Leben.,The climate crisis threatens our future and our lives.,,,True,False,False,False,False,False,True,True,False,54,9,It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets. The climate crisis threatens our future and our lives.,40,The climate crisis threatens our future and our lives. </s> </s> It is unacceptable that we have to turn down the heating at home while others happily fly to Sylt in their private jets. The climate crisis threatens our future and our lives. </s>
Die vergangenen Regierungen haben sie weder wirksam noch sozial bearbeitet.,Past governments have not dealt with it effectively or socially.,,,True,False,False,False,False,False,True,True,False,64,10,The climate crisis threatens our future and our lives. Past governments have not dealt with it effectively or socially.,41,Past governments have not dealt with it effectively or socially. </s> </s> The climate crisis threatens our future and our lives. Past governments have not dealt with it effectively or socially. </s>
"Wir wollen eine ganz andere Klimapolitik, bei der die Konzerne und alle anderen, die mit der Zerstörung unserer Lebensgrundlagen Profite machen, besonders in die Pflicht genommen werden – und nicht die große Mehrheit, der am Ende des Monats immer weniger von ihrem Lohn bleibt.","We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month.",,,True,False,False,False,False,False,True,True,False,278,49,"Past governments have not dealt with it effectively or socially. We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month.",42,"We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month. </s> </s> Past governments have not dealt with it effectively or socially. We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month. </s>"
"Reichtum für uns alle heißt auch, dass wir unsere Liebsten sehen können, sooft wir wollen.",Wealth for all of us also means that we can see our loved ones as often as we want.,,,True,False,False,False,False,False,True,True,False,83,19,"We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month. Wealth for all of us also means that we can see our loved ones as often as we want.",43,"Wealth for all of us also means that we can see our loved ones as often as we want. </s> </s> We want a completely different climate policy in which the corporations and all others who make profits from the destruction of our livelihoods are held particularly accountable - and not the vast majority, who are left with less and less of their wages at the end of the month. Wealth for all of us also means that we can see our loved ones as often as we want. </s>"
Darum möchten wir mehr Busse und Bahnen zu möglichst niedrigen Preisen.,That's why we want more buses and trains at the lowest possible prices.,,,True,False,False,False,False,False,True,True,False,71,13,Wealth for all of us also means that we can see our loved ones as often as we want. That's why we want more buses and trains at the lowest possible prices.,44,That's why we want more buses and trains at the lowest possible prices. </s> </s> Wealth for all of us also means that we can see our loved ones as often as we want. That's why we want more buses and trains at the lowest possible prices. </s>
"Darüber hinaus brauchen wir einen schnelleren Ausbau erneuerbarer Energien für eine günstige Versorgung und einen Umbau der Wirtschaft, der Arbeitsplätze schützt und nicht Profite.","In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits.",,,True,False,False,False,False,False,True,True,False,157,26,"That's why we want more buses and trains at the lowest possible prices. In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits.",45,"In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits. </s> </s> That's why we want more buses and trains at the lowest possible prices. In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits. </s>"
Wir stehen zum Recht auf Asyl – ohne Wenn und Aber.,We stand by the right to asylum - without ifs and buts.,,,True,False,False,False,False,False,True,True,False,55,12,"In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits. We stand by the right to asylum - without ifs and buts.",46,"We stand by the right to asylum - without ifs and buts. </s> </s> In addition, we need a faster expansion of renewable energies for an affordable supply and a restructuring of the economy that protects jobs and not profits. We stand by the right to asylum - without ifs and buts. </s>"
"Wir wollen keine Festung Europa, die Menschen im Mittelmeer ertrinken oder in der Wüste verdursten lässt.",We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert.,,,True,False,False,False,False,False,True,True,False,113,22,We stand by the right to asylum - without ifs and buts. We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert.,47,We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert. </s> </s> We stand by the right to asylum - without ifs and buts. We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert. </s>
"Wir wollen sichere, legale Fluchtwege und mehr Geld für die Kommunen.","We want safe, legal escape routes and more money for local authorities.",,,True,False,False,False,False,False,True,True,False,71,12,"We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert. We want safe, legal escape routes and more money for local authorities.",48,"We want safe, legal escape routes and more money for local authorities. </s> </s> We do not want a Fortress Europe that allows people to drown in the Mediterranean or die of thirst in the desert. We want safe, legal escape routes and more money for local authorities. </s>"
"Alle Menschen müssen bei uns die gleichen Rechte und Chancen haben, unabhängig von Pass und Herkunft.","All people must have the same rights and opportunities here, regardless of their passport and origin.",,,True,False,False,False,False,False,True,True,False,101,16,"We want safe, legal escape routes and more money for local authorities. All people must have the same rights and opportunities here, regardless of their passport and origin.",49,"All people must have the same rights and opportunities here, regardless of their passport and origin. </s> </s> We want safe, legal escape routes and more money for local authorities. All people must have the same rights and opportunities here, regardless of their passport and origin. </s>"
Und ja:,And yes:,,,False,False,False,True,False,False,False,True,False,8,2,"All people must have the same rights and opportunities here, regardless of their passport and origin. And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems.",50,"And yes: </s> </s> All people must have the same rights and opportunities here, regardless of their passport and origin. And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems. </s>"
"Wir halten an der Perspektive fest, dass Abrüstungsverträge, Kooperation, Diplomatie und friedliche Konfliktlösung der richtige Weg sind, um Sicherheit zu schaffen und globale Probleme zu lösen.","We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems.",,,True,False,False,False,False,False,True,True,False,175,25,"All people must have the same rights and opportunities here, regardless of their passport and origin. And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems.",50,"We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems. </s> </s> All people must have the same rights and opportunities here, regardless of their passport and origin. And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems. </s>"
Die geplante Stationierung von Mittelstreckenraketen in Deutschland macht ganz Europa unsicherer.,The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure.,,,True,False,False,False,False,False,True,True,False,97,15,"And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems. The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure.",51,"The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure. </s> </s> And yes: We adhere to the perspective that disarmament treaties, cooperation, diplomacy and peaceful conflict resolution are the right way to create security and solve global problems. The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure. </s>"
"Wir widersetzen uns der militaristischen Zeitenwende, weil wir wissen: Aufrüstung wirkt sich immer zulasten des Sozialen aus.",We oppose the militaristic turnaround because we know: Rearmament always works to the detriment of the social.,,,True,False,False,False,False,False,True,True,False,110,17,The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure. We oppose the militaristic turnaround because we know: Rearmament always works to the detriment of the social.,52,We oppose the militaristic turnaround because we know: Rearmament always works to the detriment of the social. </s> </s> The planned stationing of medium-range missiles in Germany makes the whole of Europe less secure. We oppose the militaristic turnaround because we know: Rearmament always works to the detriment of the social. </s>
